timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-21 18:13:02,"b'@CharlieHicks90 @Roblev0 @JTillx @cathyby @Miguelsapimp @VeuveK @El_Chele85 @MindedMusically @itsafrogslife @CharithRuckmal @Davidmetroland @geor97 @IanGianni @David_Vaporium @dw2essex @BrunoTheBridge @Macid3000 @MattGeeSymonds @Andywilds1 @Sir_Tommy_ @twvasi @duggan_paul @NielsOckelmann @LesterS65508129 @ThatAndreCamara @SGTVance @BrexitGone @The_Leaver @JonattonY @g123i1l @viv_cooper @rosebudorson @FairyP0ckmother @dwcwinter @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @Homeless_Info @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @TwitterSupport Haha I wasn\'t aware I was living in some random country , maybe the fine country life isn\'t for you so and you thrive on what seems to be the misery of your ""real world"" you\'re welcome to it in abundance \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",b'JohnRya13591294',[],153
2019-06-21 18:12:52,b'@TommyTheGinger1 Hello Tommy - I\xe2\x80\x99m a Tommy too! And my human has an orange girl cat called Jin https://t.co/7htWUro7wh',b'tommy_pegasus',[],606
2019-06-21 18:12:49,"b'@ButFirstRoxy Christie said she had already talked to Cliff, ""Sis""?, Bella, Holly, Tommy'",b'Tooms_BB',[],13189
2019-06-21 18:12:40,b'@TommyRommel92 Tommy Tommy Tommy Robinson... \xf0\x9f\x98\x83\xf0\x9f\x99\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',b'lee_hibbs',[],194
2019-06-21 18:12:37,b'@JontyCPFC Hope Sakho becomes a BPS magnet again this season.',b'tommy_gonzo',[],199
2019-06-21 18:12:35,b'@McsEmma @ellieruthxx @LoveIsland Arabella shouldn\xe2\x80\x99t be in the villa messing Danny with a boyfriend.Yewande or not.And yes it is not different from Molly Mae flirting with Anton while with Tommy until Maura came Unless it is a selective memory',b'ucragirl',[],2601
2019-06-21 18:12:20,b'@Serremmy @rdrhwke @vrosalia2 @raducom @RLTW797 @Aug1405 @lynn_gran @Patti_Sc60 @kenameri1 @Kfred4LSU @willhoerter @xcursion88 @twilson844 @VTBertolucci @ChrisLYanksFan @TrumpMan4life @Rlange66Roger @SuccessAddict2 @mulford_tommy @MMargaretWard @DelawareConser1 Followed and Retweeted. Please follow back. Thank you.',b'hans_K48',[],1107
2019-06-21 18:12:18,"b'@CharlieHicks90 @Roblev0 @JTillx @cathyby @VeuveK @El_Chele85 @MindedMusically @itsafrogslife @CharithRuckmal @Davidmetroland @geor97 @JohnRya13591294 @IanGianni @David_Vaporium @dw2essex @BrunoTheBridge @Macid3000 @MattGeeSymonds @Andywilds1 @Sir_Tommy_ @twvasi @duggan_paul @NielsOckelmann @LesterS65508129 @ThatAndreCamara @SGTVance @BrexitGone @The_Leaver @JonattonY @g123i1l @viv_cooper @rosebudorson @FairyP0ckmother @dwcwinter @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @Homeless_Info @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @TwitterSupport In the States if you are even a Teaching Assistant in a university of PhD candidate getting monthly stipends, you get your insurance covered by your university.  A top finance job like yours will get you a really good coverage in your heal insurance.   No idea what Europe is like'",b'Miguelsapimp',[],75
2019-06-21 18:12:14,b'@ericmoreno1234 Eric please tell me Rays will be in the Bay Area forever as much as people hate the Trop its A/C no rainouts and you know we will play #RaysUp',b'tommy_leverone',['RaysUp'],1465
2019-06-21 18:12:09,b'Our under 21s are absolutely shit\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',b'kemp_tommy',[],126
