timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-25 17:12:18,"b'@NASA_Johnson @ThirdRockRadio @NASA @NASAMoon @NASA_Astronauts #NASAMoonTunes NASA, Moonlight, And Ghostin by Ariana Grande'",b'BubbIyShai',['NASAMoonTunes'],4129
2019-06-25 17:12:07,b'@carolvorders @NASA @BBCTheOneShow @hellomag Definitely see the resemblance!two beutiful ladies xx',b'AndyW69153178',[],20
2019-06-25 17:11:58,"b'#repost @nasa \xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb #BeEpic\xe2\x81\xa3 \xe2\x81\xa3 spacex\xe2\x80\x99s Falcon Heavy rocket left Earth this morning at 2:30 a.m. EDT, carrying out one of their most challenging launches ever. \xf0\x9f\x9a\x80 Who were the space traveling\xe2\x80\xa6 https://t.co/LahgN7R8i1'",b'tita_ZamRock',"['repost', 'BeEpic']",132
2019-06-25 17:11:01,b'@NASA @Space_Station Excellent picture ^5!',b'BendiTerese',[],9
2019-06-25 17:10:33,b'@MarsCuriosity @ScottBax40 @NASA I thought curiosity was solar powered.',b'laborforse84',[],6
2019-06-25 17:10:32,b'@AstroMCollins @BenFeist @NASA Thank you for sharing - thats really cool!',b'N_Vargesson',[],223
2019-06-25 17:10:17,"b""@csa_asc @Astro_DavidS @NASA Glad the white face is normal! He'll be back with rosy cheeks soon. Waiting impatiently to hear him on Friday. \xf0\x9f\x99\x8f""",b'elsicour',[],27
2019-06-25 17:10:07,"b'@AstroAnnimal @Space_Station @NASA_Astronauts @NASA @NASA_Johnson Welcome to your beautiful home planet, earthlings ;)'",b'BerndSalomon',[],101
2019-06-25 17:10:03,"b""@SchauTim @NASA @NASA_Technology Isn't it the opposite?. Nasa sends stuff into space using Space X rockets..""",b'Konzaales',[],2
2019-06-25 17:10:00,"b""How can @NASA's Parker Solar Probe solve a 500-year-old mystery about the Sun? Find out below. https://t.co/rKZnj2IOTp""",b'Astro_Mike',[],1203330
2019-06-25 17:09:42,b'@MarsCuriosity @EmreIsik_ @NASA Curiosity looks badass! Reminds me of short circuit.',b'laborforse84',[],6
2019-06-25 17:09:20,"b'@RichardHasse I would love to see a re-built @NASA. Exploration is the greatest peaceful way to drive the advance of science &amp; technology. It would also be a boom to go back to Challenger Deep in the Marianas, @NOAA'",b'JGomesNYLife',[],4
2019-06-25 17:09:04,"b'@LogicInvolved @NASA @Space_Station Officially we are supposed to see the ""curve"" of the globe at 35,000 ft I have presented to you footage of more than 108,000 ft where it is still completely flat. Now I\'m not here to argue with trolls nor spoonfeed information. #ResearchFlatEarth or believe whatever you want.'",b'Santhosh_CHRiS',['ResearchFlatEarth'],212
2019-06-25 17:07:10,"b'@michaud_dominic @JoshPetersJPE @roscosmos @NASA_Astronauts @csa_asc @NASA What you see are solid fuel rockets slowing the decent, it does make it look like it hit the ground really hard though.'",b'JenkinsW35S',[],81
2019-06-25 17:06:26,b'@GenerationPls @pxvrs @ChristopherSaxt @cleantechnica @realDonaldTrump @elonmusk Boeing is a hell \xf0\x9f\x94\xa5 of a company. We got an aviation agreement down here at @NASA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 also with the Air Force. #ThePhantom you know he lives in your \xf0\x9f\xa7\xa0?',b'SamWOIllusions',['ThePhantom'],35
2019-06-25 17:04:50,b'Pictorius\xc2\xae | The gladiator of the pixels | \xf0\x9f\x96\xa5 #Suriano #Wallpaper #Download \xf0\x9f\x93\xa5 | Created by Francesco Suriano | @nasa #NASA #Pictorius #Design #Gladiator #SanFrancisco #LosAngeles #NYC #USA\xc2\xa0#Melbourne #Sydney #Australia #Vancouver #Canada #Stanbul #Turkey #Rome #Italy | \xf0\x9f\x8d\x95 https://t.co/MUsOwi2WB5',b'Iampictorius',"['Suriano', 'Wallpaper', 'Download', 'NASA', 'Pictorius', 'Design', 'Gladiator', 'SanFrancisco', 'LosAngeles', 'NYC', 'USA', 'Melbourne', 'Sydney', 'Australia', 'Vancouver', 'Canada', 'Stanbul', 'Turkey', 'Rome', 'Italy']",6248
2019-06-25 17:04:18,"b""@MrTurnerShuttle @NASA @Shuttle_College Wow that's amazing \xf0\x9f\x9a\x80\xf0\x9f\x8c\x9b""",b'Zobear',[],384
2019-06-25 17:04:13,"b'@Astro_Christina @AstroHague @AstroAnnimal @Astro_DavidS @Space_Station @NASA @NASA_Astronauts @roscosmos Getting a great view of you guys tonight in perfect clear skies from Melbourne, Australia!!!'",b'KimScowcroft',[],49
2019-06-25 17:02:48,b'Congratulations @NASA  @NOAASatellites @NOAA on a textbook launch \xf0\x9f\x9a\x80 SUCCESS overnight of the @SpaceX #Cosmic2 #FalconHeavy #FORMOSAT7 \xf0\x9f\x87\xb9\xf0\x9f\x87\xbc \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 The six satellites will improve #weather forecasts and space weather monitoring. For more https://t.co/QGGipHymHQ https://t.co/Km1G04NDou',b'DUhockeyFan',"['Cosmic2', 'FalconHeavy', 'FORMOSAT7', 'weather']",1580
2019-06-25 17:02:32,b'@DijitalXCOM @Space_Station @AstroAnnimal @Astro_DavidS @NASA @roscosmos Welcome \xf0\x9f\x98\x8a https://t.co/ObjLA4KdeV',b'orchronos',[],2524
2019-06-25 17:02:22,b'@JimBridenstine @AstroAnnimal @Astro_DavidS @Space_Station @NASA Great job ! @AstroAnnimal',b'Micha72643365',[],1385
2019-06-25 17:01:17,"b'The crew of Soyuz MS-11/Expedition 58, Oleg Kononenko, Anne McClain and David Saint-Jacques, returned to Earth safely June 24.  https://t.co/55ZhBRcyxT @AstroAnnimal #olegkononenko @Astro_DavidS @roscosmos @Space_Station @csa_asc @NASA #spacehistory https://t.co/XVoOHf6lNh'",b'alexjmorgan',"['olegkononenko', 'spacehistory']",171
2019-06-25 17:00:58,"b'@Bringatrailer LS1 - Short for \xe2\x80\x9cLet\xe2\x80\x99s swap one in.\xe2\x80\x9d  Next we are going to have @NASA LS swapping the rovers.  Actually, @GM you should LS swap a rover for the Hell of it and in support of space!  We put a car in space, we can put an LS in a space car!'",b'AFutureMe',[],24
2019-06-25 17:00:44,"b""ICYMI (or slept through it \xf0\x9f\x98\xb4) four @NASA projects \xe2\x80\x94 including two missions to study #SpaceWeather \xe2\x80\x94 were among two dozen satellites that launched to space early this morning aboard a Falcon Heavy! Here's what's next for these missions: https://t.co/O08Qv8GIpJ https://t.co/hE2zaREj1Y""",b'NASASun',['SpaceWeather'],187493
