timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-26 17:24:15,"b""In 1992, @TheRealPCB endured a poor start, before going on to win the title. #Pakistan's 6th Match of #WorldCup'92 beat @cricketcomau by 48 runs and Man of the match was #AamirSohail.This time in their 6th match, they beat @OfficialCSA by 49 runs and #ManOfMatch was #HarisSohail.""",b'TheSagarKumar',"['Pakistan', 'WorldCup', 'AamirSohail', 'ManOfMatch', 'HarisSohail']",890
2019-06-26 17:24:11,b'Women\xe2\x80\x99s World Cup: Millie Bright is a doubt against Norway https://t.co/6jcHdxPqBf via @NewsNowUK',b'evilbluebird',[],22472
2019-06-26 17:24:08,"b""I dont watch cricket regularly. Dont know what wierd thing has come over me and I am watching Pakistan's world cup matches. This should be categorised as sadism \xf0\x9f\x98\x9f""",b'saddestsamosa',[],104
2019-06-26 17:24:07,"b'@RobsRealEstate1 @8by8mag @mPinoe Hello Mr. Ignorant, this is the World Cup.  Not the Olympics.  Wipe the drool off your chin.'",b'DontLookDown18',[],4
2019-06-26 17:24:00,"b""@BCCI NZ batsman doing much better bowling compare to indian bowler...in our team 2 world class speener who don't know anything about betting as well as bowling...is this the way to win world cup..?""",b'divyeshworld',[],3
2019-06-26 17:23:57,b'Trump escalates war of words with World Cup star Megan Rapinoe over WH visit https://t.co/J8kKNy2lVT',b'RichinWriterss',[],2062
2019-06-26 17:23:44,b'@SkySportsNews All I am saying is be careful of #Morgan from this point on in the World Cup cuz when he decides to go big he will go big',b'kalyan_vikrant',['Morgan'],17
2019-06-26 17:23:42,"b'India will go to final undefeated. Australia will be champion again. #WorldCup2019  #CricketKaCrown #WorldCup   Australia have quality pace attack, and getting sharper by every match.   (Don\xe2\x80\x99t judge me anti national pl.)'",b'mukundsimant',"['WorldCup2019', 'CricketKaCrown', 'WorldCup']",299
2019-06-26 17:23:41,"b'Join us for Sportsday now @janedougallbbc in France ahead of England v Norway, is it concern for Konta ahead of Winbledon and Pakistan put the pressure on hosts England at the Cricket World Cup #1830 #bbcnews'",b'JohnWatsonSport',['bbcnews'],2559
2019-06-26 17:23:37,"b'FIFA Women\xe2\x80\x99s World Cup Quarter-final, Jun 29: June 29, 2019 -- @FIFAWWC #GERSWE #FIFAWWC The fourth quarter-final of the FIFA Women\xe2\x80\x99s World Cup features Germany against Sweden in a repeat of the 2003 final, which Germany won in extra time. Two-time\xe2\x80\xa6 https://t.co/y9HFSPof7k https://t.co/nOYsnIUSxa'",b'GNgraphicnews',"['GERSWE', 'FIFAWWC']",2119
2019-06-26 17:23:36,b'Just because World Cup is Closed to practices and classes doesn\xe2\x80\x99t mean we won\xe2\x80\x99t have Open Gyms!! Come out for one of the great Open Gyms!! \xf0\x9f\x9a\xbe\xf0\x9f\x96\xa4\xf0\x9f\x92\x9b\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/v8CidAq4RB',b'WorldCupallstar',[],38454
